date,TX_C_city_mean,TN_C_city_mean,RR_mm_city_mean,PP_hPa_city_mean,FG_ms_city_mean,NDVI_city,ERA5_tp_m,ERA5_u10_ms,ERA5_v10_ms,ERA5_t2m_max_C,ERA5_t2m_min_C,ERA5_t2m_max_C_anom,ERA5_t2m_min_C_anom,TX_C_city_mean_anom,TN_C_city_mean_anom,NDVI_city_anom
2000-01-01,6.1831775700934575,1.569158878504673,15.031496062992126,1021.0055555555557,3.754545454545455,,,,,,,,,-7.571876192903883,-4.489488366358126,
2000-01-02,6.781308411214955,2.024299065420561,0.9606299212598425,1024.6694444444445,4.778787878787879,,,,,,,,,-6.9737453517823855,-4.0343481794422384,
2000-01-03,8.401869158878505,5.682242990654206,54.07874015748032,1018.3194444444445,5.8,,,,,,,,,-5.353184604118836,-0.3764042542085928,
2000-01-04,7.768224299065421,3.090654205607477,41.503937007874015,1013.1472222222221,4.566666666666668,,,,,,,,,-5.986829463931919,-2.967993039255322,
2000-01-05,7.322429906542056,2.0971962616822433,0.08661417322834646,1016.286111111111,5.666666666666668,,,,,,,,,-6.432623856455284,-3.9614509831805558,
2000-01-06,7.420560747663552,1.4906542056074767,21.236220472440944,1015.0305555555556,5.157575757575757,,,,,,,,,-6.334493015333789,-4.567993039255322,
2000-01-07,7.474766355140187,4.023364485981309,0.3543307086614173,1018.5138888888891,4.387878787878789,,,,,,,,,-6.280287407857153,-2.0352827588814897,
2000-01-08,6.387850467289721,3.593457943925233,5.118110236220472,1015.8027777777778,5.424242424242424,,,,,,,,,-7.367203295707619,-2.465189300937566,
2000-01-09,5.498130841121496,1.1485981308411215,0.30708661417322836,1022.8000000000003,3.333333333333334,,,,,,,,,-8.256922921875844,-4.910049114021677,
2000-01-10,2.249532710280374,-0.4046728971962617,0.2440944881889764,1034.0611111111111,3.1454545454545455,,,,,,,,,-11.505521052716967,-6.463320142059061,
2000-01-11,3.3485981308411223,-0.15794392523364484,1.5905511811023623,1034.361111111111,4.9393939393939394,,,,,,,,,-10.406455632156218,-6.216591170096444,
2000-01-12,3.298130841121495,-0.08598130841121494,0.0,1027.4972222222225,5.536363636363636,,,,,,,,,-10.456922921875845,-6.144628553274014,
2000-01-13,1.6028037383177574,-1.5214953271028038,0.007874015748031496,1020.0000000000002,3.893939393939394,,,,,,,,,-12.152250024679583,-7.580142571965602,
2000-01-14,1.6598130841121495,-0.6261682242990654,0.05511811023622047,1022.7249999999999,2.0363636363636366,,,,,,,,,-12.09524067888519,-6.684815469161864,
2000-01-15,2.6813084112149532,-0.885981308411215,4.251968503937008,1032.1805555555557,2.821212121212121,,,,,,,,,-11.073745351782387,-6.944628553274014,
2000-01-16,6.366355140186917,0.6635514018691592,6.047244094488189,1028.5805555555553,5.578787878787878,,,,,,,,,-7.3886986228104234,-5.39509584299364,
2000-01-17,7.685046728971963,5.893457943925234,3.5984251968503935,1017.8750000000002,10.351515151515152,,,,,,,,,-6.070007034025378,-0.16518930093756534,
2000-01-18,7.481308411214954,1.6887850467289718,3.6929133858267718,1015.438888888889,8.584848484848486,,,,,,,,,-6.273745351782386,-4.369862198133827,
2000-01-19,4.1467289719626175,-1.3869158878504673,2.7874015748031495,1026.013888888889,4.042424242424243,,,,,,,,,-9.608324791034722,-7.445563132713266,
2000-01-20,5.9205607476635524,-0.03457943925233641,20.787401574803148,1019.488888888889,7.8121212121212125,,,,,,,,,-7.834493015333788,-6.093226684115136,
