date,TX_C_city_mean,TN_C_city_mean,RR_mm_city_mean,PP_hPa_city_mean,FG_ms_city_mean,NDVI_city,ERA5_tp_m,ERA5_u10_ms,ERA5_v10_ms,ERA5_t2m_max_C,ERA5_t2m_min_C,ERA5_t2m_max_C_anom,ERA5_t2m_min_C_anom,TX_C_city_mean_anom,TN_C_city_mean_anom,NDVI_city_anom
2000-01-01,5.8,-5.3812500000000005,0.0,1025.9,1.7076923076923078,,,,,,,,,-12.279265497368488,-13.855189835753027,
2000-01-02,6.750000000000001,-4.50625,0.0,1027.3,1.1923076923076925,,,,,,,,,-11.329265497368489,-12.980189835753027,
2000-01-03,7.478571428571429,-3.1375,0.05,1030.3,1.0307692307692309,,,,,,,,,-10.600694068797061,-11.611439835753028,
2000-01-04,7.521428571428571,-1.7187499999999998,0.43478260869565216,1025.1000000000001,1.353846153846154,,,,,,,,,-10.557836925939917,-10.192689835753027,
2000-01-05,8.985714285714286,-1.4250000000000003,0.0,1023.7,1.1153846153846154,,,,,,,,,-9.093551211654203,-9.898939835753028,
2000-01-06,9.014285714285716,-0.8937500000000002,0.34782608695652173,1024.3,0.7000000000000001,,,,,,,,,-9.064979783082773,-9.367689835753028,
2000-01-07,8.364285714285716,-1.2312500000000002,0.08695652173913043,1025.6000000000001,1.2923076923076924,,,,,,,,,-9.714979783082773,-9.705189835753028,
2000-01-08,7.585714285714287,-2.707692307692308,0.0,1025.9,1.4076923076923076,,,,,,,,,-10.493551211654202,-11.181632143445334,
2000-01-09,7.221428571428571,-0.6625,0.9565217391304348,1025.5,0.8076923076923077,,,,,,,,,-10.857836925939917,-9.136439835753027,
2000-01-10,4.88,-2.6333333333333333,0.6086956521739131,1029.4,1.6999999999999997,,,,,,,,,-13.19926549736849,-11.10727316908636,
2000-01-11,4.67,-4.966666666666666,0.6086956521739131,1035.1000000000001,3.7230769230769236,,,,,,,,,-13.409265497368489,-13.440606502419694,
2000-01-12,3.5700000000000003,-4.183333333333334,0.0,1034.0,3.553846153846154,,,,,,,,,-14.509265497368489,-12.657273169086361,
2000-01-13,0.41000000000000003,-4.546666666666668,0.0,1029.0,2.1538461538461537,,,,,,,,,-17.66926549736849,-13.020606502419696,
2000-01-14,4.82,-6.258333333333333,0.0,1025.6000000000001,2.684615384615385,,,,,,,,,-13.259265497368489,-14.73227316908636,
2000-01-15,6.492857142857142,-2.1500000000000004,0.5217391304347826,1025.1000000000001,2.3538461538461544,,,,,,,,,-11.586408354511347,-10.623939835753028,
2000-01-16,7.492857142857143,-3.478947368421052,0.0,1026.7,3.1153846153846154,,,,,,,,,-10.586408354511345,-11.952887204174079,
2000-01-17,8.52142857142857,-4.838461538461539,0.0,1021.3000000000001,2.6461538461538465,,,,,,,,,-9.557836925939919,-13.312401374214566,
2000-01-18,8.157142857142857,-2.0076923076923077,0.0,1006.0,4.423076923076923,,,,,,,,,-9.922122640225632,-10.481632143445335,
2000-01-19,7.157142857142858,-1.61875,0.0,1016.9000000000001,3.3923076923076922,,,,,,,,,-10.92212264022563,-10.092689835753028,
2000-01-20,9.057142857142859,-3.1230769230769235,0.0,1025.5,1.9214285714285715,,,,,,,,,-9.02212264022563,-11.597016758829952,
2000-01-21,9.228571428571428,-2.8153846153846156,0.0,1015.8000000000001,2.2285714285714286,,,,,,,,,-8.850694068797061,-11.289324451137643,
2000-01-22,6.628571428571428,-3.36875,5.739130434782608,1012.8000000000001,3.7692307692307696,,,,,,,,,-11.45069406879706,-11.842689835753028,
2000-01-23,4.064285714285714,-3.0500000000000003,24.47826086956522,1005.4000000000001,4.1692307692307695,,,,,,,,,-14.014979783082776,-11.523939835753028,
2000-01-24,4.736363636363636,-4.8375,0.17391304347826086,1014.1,3.45,,,,,,,,,-13.342901861004853,-13.311439835753028,
2000-01-25,0.8714285714285717,-6.810526315789472,0.2608695652173913,1027.2,2.892857142857143,,,,,,,,,-17.20783692593992,-15.2844661515425,
2000-01-26,3.035714285714286,-8.310526315789474,12.173913043478262,1032.1000000000001,1.5,,,,,,,,,-15.043551211654203,-16.784466151542503,
2000-01-27,4.392857142857143,-6.557894736842105,0.0,1031.4,1.3000000000000003,,,,,,,,,-13.686408354511347,-15.031834572595132,
2000-01-28,4.507142857142858,-4.373684210526315,0.043478260869565216,1025.8,1.907142857142857,,,,,,,,,-13.572122640225631,-12.847624046279343,
2000-01-29,6.378571428571429,-4.2210526315789485,0.0,1020.5,2.2153846153846155,,,,,,,,,-11.700694068797059,-12.694992467331975,
2000-01-30,8.864285714285714,-3.3499999999999996,0.0,1017.6,2.0076923076923077,,,,,,,,,-9.214979783082775,-11.823939835753027,
2000-01-31,10.121428571428572,-0.5384615384615385,0.0,1024.9,1.242857142857143,,,,,,,,,-7.957836925939917,-9.012401374214566,
2000-02-01,10.707142857142857,-0.030769230769230795,0.0,1028.9,1.05,,,,,,,,,-7.372122640225632,-8.504709066522258,
2000-02-02,9.592857142857143,1.2,17.26086956521739,1023.2,1.8214285714285716,,,,,,,,,-8.486408354511346,-7.273939835753027,
2000-02-03,8.928571428571429,0.51875,6.260869565217392,1024.3,1.671428571428572,,,,,,,,,-9.15069406879706,-7.9551898357530275,
2000-02-04,7.771428571428571,0.0875000000000001,0.0,1036.7,1.6214285714285717,,,,,,,,,-10.307836925939917,-8.386439835753027,
2000-02-05,11.450000000000001,0.32142857142857145,0.0,1034.9,1.0230769230769232,,,,,,,,,-6.629265497368488,-8.152511264324456,
2000-02-06,9.757142857142858,0.2357142857142857,0.9565217391304348,1031.0,1.0461538461538462,,,,,,,,,-8.322122640225631,-8.238225550038742,
2000-02-07,7.7636363636363654,0.4142857142857143,0.0,1024.9,1.6071428571428572,,,,,,,,,-10.315629133732124,-8.059654121467313,
2000-02-08,7.378571428571429,1.1333333333333333,0.0,1021.4000000000001,1.3214285714285714,,,,,,,,,-10.700694068797059,-7.3406065024196945,
2000-02-09,10.414285714285713,1.04,3.5652173913043477,1016.8000000000001,3.135714285714286,,,,,,,,,-7.664979783082776,-7.433939835753027,
2000-02-10,11.37142857142857,-0.20625000000000002,0.0,1025.0,2.1285714285714286,,,,,,,,,-6.707836925939919,-8.680189835753028,
2000-02-11,9.542857142857143,-0.18124999999999997,0.34782608695652173,1024.3,1.7214285714285715,,,,,,,,,-8.536408354511346,-8.655189835753028,
2000-02-12,9.021428571428572,0.7,0.0,1024.7,2.0692307692307694,,,,,,,,,-9.057836925939917,-7.773939835753027,
2000-02-13,8.107142857142858,-0.9875,0.0,1022.8000000000001,1.5846153846153848,,,,,,,,,-9.972122640225631,-9.461439835753028,
2000-02-14,11.357142857142858,-0.9750000000000002,0.0,1019.6,1.6428571428571428,,,,,,,,,-6.722122640225631,-9.448939835753027,
2000-02-15,10.521428571428572,-0.44375000000000003,0.0,1019.5,1.8357142857142859,,,,,,,,,-7.557836925939917,-8.917689835753027,
2000-02-16,8.742857142857144,-1.0062500000000003,5.956521739130435,1009.4000000000001,2.4,,,,,,,,,-9.336408354511345,-9.480189835753027,
2000-02-17,8.490909090909092,-2.4625,5.956521739130435,1005.3000000000001,3.821428571428572,,,,,,,,,-9.588356406459397,-10.936439835753028,
2000-02-18,8.021428571428572,-2.6692307692307695,0.0,1013.2,3.1142857142857143,,,,,,,,,-10.057836925939917,-11.143170604983798,
2000-02-19,9.242857142857144,-2.79375,0.0,1008.8000000000001,2.4153846153846152,,,,,,,,,-8.836408354511345,-11.267689835753028,
2000-02-20,9.764285714285716,-2.83125,0.0,1013.2,1.7692307692307692,,,,,,,,,-8.314979783082773,-11.305189835753026,
2000-02-21,9.9,-1.7125,0.0,1022.8000000000001,2.957142857142857,,,,,,,,,-8.179265497368489,-10.186439835753028,
2000-02-22,8.5,-2.8125,0.0,1025.9,2.607142857142857,,,,,,,,,-9.579265497368489,-11.286439835753027,
2000-02-23,8.95,-2.56875,0.0,1026.1000000000001,1.5857142857142859,,,,,,,,,-9.12926549736849,-11.042689835753027,
2000-02-24,8.928571428571429,-2.923076923076923,0.0,1029.4,1.5714285714285716,,,,,,,,,-9.15069406879706,-11.39701675882995,
2000-02-25,10.285714285714288,-0.95,0.0,1028.5,2.3000000000000003,,,,,,,,,-7.793551211654201,-9.423939835753027,
